timestamp,motorSPD,motorTEMP,packCCL,packCURR,packTEMP,packVOLT
2024-10-27T11:38:19Z,5905,9822,2675,8393,6916,6765
2024-10-27T11:39:20Z,2004,4042,3347,2438,6836,9544
2024-10-27T11:41:18Z,7042,99,8836,6218,5406,4132
2024-10-27T11:43:01Z,5274,7123,646,6607,2617,9397
2024-10-27T11:43:46Z,6619,1907,3766,654,9533,890
2024-10-27T11:45:33Z,4697,630,8897,7746,4774,9399
2024-10-27T11:46:04Z,1424,6330,3097,514,7286,880
2024-10-27T11:46:27Z,7545,5777,2938,7357,2315,1126
2024-10-27T11:46:35Z,7276,6554,998,7517,1849,1800
2024-10-27T11:49:26Z,2780,7480,4196,9172,1688,4067
2024-10-27T11:50:40Z,6771,9004,3821,9541,6290,7416
2024-10-27T11:51:25Z,6979,628,2885,6187,1818,4114
2024-10-27T11:52:08Z,9420,7522,6520,5686,4506,3393
2024-10-27T11:52:20Z,3505,3295,1193,5375,6075,7570
2024-10-27T11:54:13Z,7699,6213,8182,5930,2575,5891
2024-10-27T11:56:09Z,2730,9204,4658,6107,9986,8570
2024-10-27T11:56:42Z,9972,2318,3973,6502,2964,7553
2024-10-27T11:57:55Z,4518,8329,3278,4173,4079,7847
2024-10-27T11:58:09Z,8486,4707,9155,6840,6807,6735
2024-10-27T11:58:15Z,9411,9316,4398,7258,5860,4321
2024-10-27T12:01:13Z,5953,9378,3185,6130,6036,4716
2024-10-27T12:01:49Z,7597,8762,3003,5958,2223,9198
2024-10-27T12:05:19Z,839,9944,9202,1302,3457,6066
2024-10-27T12:09:52Z,9557,4988,6159,155,3860,5719
2024-10-27T12:12:32Z,9723,1170,9593,1420,2007,1924
2024-10-27T12:13:22Z,9457,7573,4622,627,2813,7882
2024-10-27T12:13:43Z,7854,9583,8629,4007,6531,7571
2024-10-27T12:14:06Z,643,6640,6312,630,1476,895
2024-10-27T12:15:01Z,2337,5663,6953,2740,9946,4490
2024-10-27T12:15:05Z,5421,2466,6133,9795,8269,9238
2024-10-27T12:15:30Z,2365,3859,7456,4616,6537,9451
2024-10-27T12:15:40Z,4662,3452,9520,720,9132,8395
2024-10-27T12:18:04Z,8591,8048,6916,4909,6045,8659
2024-10-27T12:18:50Z,9537,4658,7833,6085,3440,5939
2024-10-27T12:18:54Z,2186,6408,1140,1306,8157,1368
2024-10-27T12:18:58Z,2416,385,2480,1133,7243,4742
2024-10-27T12:22:25Z,2263,2273,742,2209,9942,137
2024-10-27T12:23:50Z,6935,2156,6640,3782,9300,7551
2024-10-27T12:26:45Z,620,4131,1259,4567,9002,886
2024-10-27T12:30:33Z,4929,6484,2799,8729,6968,7366
2024-10-27T12:33:37Z,8284,7958,1176,3882,4701,6160
2024-10-27T12:35:35Z,6198,1835,9859,7693,178,3481
2024-10-27T12:36:39Z,3193,3196,3269,2497,7237,3494
2024-10-27T12:38:58Z,6103,5771,7363,8438,581,3866
2024-10-27T12:40:47Z,1184,2370,1175,7404,7663,7172
2024-10-27T12:41:14Z,7501,8880,43,928,5619,368
2024-10-27T12:42:23Z,364,5008,3973,5481,7967,2761
2024-10-27T12:43:38Z,7867,1077,8125,1854,5930,8260
2024-10-27T12:45:58Z,5812,176,7019,7786,452,8354
2024-10-27T12:46:30Z,6133,4276,1019,8535,7021,3959
2024-10-27T12:47:51Z,923,245,948,7342,3558,6517
2024-10-27T12:48:51Z,6174,6649,5439,6549,9435,2012
2024-10-27T12:52:50Z,7295,7092,9429,799,1970,2604
2024-10-27T12:53:54Z,3611,7230,9793,3338,7632,5030
2024-10-27T12:55:38Z,4079,534,3540,3921,1243,3503
2024-10-27T12:56:41Z,9945,9580,5837,2620,6007,9296
2024-10-27T12:57:19Z,7578,1355,3763,8220,259,7293
2024-10-27T12:57:31Z,7868,5271,4295,4849,3448,9073
2024-10-27T12:58:03Z,8769,1074,9883,7285,2232,4714
2024-10-27T12:58:14Z,9669,7222,9170,1684,9796,5320
2024-10-27T12:58:52Z,5818,3474,4671,5284,9591,7826
2024-10-27T12:59:52Z,5633,2034,2940,6260,5667,117
2024-10-27T13:00:36Z,6133,4118,7560,6619,2545,4500
2024-10-27T13:07:09Z,9562,5265,7153,9201,5568,4944
2024-10-27T13:10:24Z,8609,7145,8425,9054,5370,8802
2024-10-27T13:11:09Z,1623,7464,9751,382,4920,1998
2024-10-27T13:11:50Z,7185,3376,396,4912,8225,9471
2024-10-27T13:14:51Z,9923,3831,425,7807,2431,3772
2024-10-27T13:16:05Z,6932,6388,2347,6341,6674,966
2024-10-27T13:19:25Z,3563,7552,4996,5993,1376,6730
2024-10-27T13:20:33Z,2226,450,4521,1808,1276,1755
2024-10-27T13:20:42Z,911,8043,4575,7239,565,8941
2024-10-27T13:32:40Z,1995,3761,3467,3557,2902,5716
2024-10-27T13:32:47Z,6118,8253,7968,9476,9256,9482
2024-10-27T13:33:04Z,4463,3543,8448,6232,1834,1878
2024-10-27T13:33:15Z,1424,134,7940,7056,1393,3022
2024-10-27T13:33:52Z,4060,786,4927,1292,4358,7629
2024-10-27T13:33:56Z,804,2537,5488,8211,9976,3378
2024-10-27T13:40:44Z,8928,3646,1288,5133,6529,5186
2024-10-27T13:41:01Z,7178,9328,7291,9813,716,3664
2024-10-27T13:41:07Z,8266,2175,9842,6147,2897,8044
2024-10-27T13:43:18Z,9448,7273,480,1885,8126,5023
2024-10-27T13:45:02Z,8735,9659,6703,3510,6815,2284
2024-10-27T13:45:25Z,1199,3778,9530,3318,2056,4586
2024-10-27T13:45:52Z,9361,5433,5674,5713,3369,9787
2024-10-27T13:47:24Z,9037,1460,2371,9497,7605,3507
2024-10-27T13:49:14Z,2323,8162,3165,6863,1889,7737
2024-10-27T13:51:10Z,2110,522,4960,8615,7370,2000
2024-10-27T13:51:16Z,6897,127,4620,9104,5629,7185
2024-10-27T13:52:44Z,8718,5119,749,7350,655,4039
2024-10-27T13:52:45Z,4791,2072,3678,9164,3826,4803
2024-10-27T13:53:34Z,4964,6465,4799,2329,3012,5629
2024-10-27T13:55:17Z,7046,3940,6510,3160,9368,1514
2024-10-27T13:56:19Z,5689,1480,6310,2843,9216,5491
2024-10-27T13:57:01Z,9504,8949,8470,374,702,8561
2024-10-27T13:57:08Z,2876,4722,9786,2346,1995,417
2024-10-27T13:57:38Z,1798,9904,6774,7824,2896,9537
2024-10-27T13:58:08Z,3009,3127,4032,1560,5479,1609
2024-10-27T13:58:10Z,5206,8201,5844,7227,5128,5233
2024-10-27T14:02:56Z,3446,920,2697,9790,966,278
2024-10-27T14:03:18Z,9507,5574,6470,5175,3966,7442
2024-10-27T14:05:18Z,4703,2893,619,4881,6758,1801
2024-10-27T14:05:44Z,2448,3088,5301,26,6156,9496
2024-10-27T14:06:39Z,8947,8286,4152,8138,2902,807
2024-10-27T14:10:58Z,8601,3435,1600,5605,2483,385
2024-10-27T14:13:28Z,6449,7814,4366,2462,515,3788
2024-10-27T14:14:25Z,9148,250,3150,3619,1863,728
2024-10-27T14:16:11Z,8778,3031,5314,6749,7786,1485
2024-10-27T14:22:41Z,3170,4332,2740,6516,7813,9224
2024-10-27T14:22:48Z,7199,2212,6148,9877,8626,8792
2024-10-27T14:23:40Z,2869,2096,4309,7229,2574,2256
2024-10-27T14:24:24Z,6392,1458,911,4356,6386,7258
2024-10-27T14:24:55Z,1495,9952,7208,6509,6007,6425
2024-10-27T14:27:10Z,2389,3946,5957,3402,8787,6194
2024-10-27T14:31:24Z,356,6963,4254,3164,2403,7240
2024-10-27T14:31:55Z,9090,3627,4591,4945,2103,8042
2024-10-27T14:34:42Z,5755,4888,4636,4632,4176,2781
2024-10-27T14:36:37Z,8061,1316,1346,6715,3254,5118
2024-10-27T14:37:31Z,6518,6384,6626,8995,2219,6258
2024-10-27T14:39:19Z,161,6716,7091,3573,925,3671
2024-10-27T14:39:57Z,3501,5909,1324,9304,8084,8239
2024-10-27T14:40:07Z,7006,2174,6143,8558,92,7764
2024-10-27T14:42:02Z,8924,3775,8962,9562,3542,9775
2024-10-27T14:44:14Z,3126,9430,7442,9827,1316,1582
2024-10-27T14:45:51Z,7998,1279,8399,570,3824,7215
2024-10-27T14:46:46Z,4711,8231,9054,79,6556,8527
2024-10-27T14:48:54Z,6628,6053,4282,5606,5581,6916
2024-10-27T14:49:43Z,3524,2510,5944,9119,1023,2059
2024-10-27T14:50:44Z,965,1730,1224,9103,4848,4374
2024-10-27T14:52:07Z,1470,8510,543,34,4968,6015
2024-10-27T14:52:39Z,1182,8222,1332,3928,4174,9408
2024-10-27T14:53:22Z,4267,655,1266,6709,580,5479
2024-10-27T14:54:06Z,3453,9871,606,7127,5623,5216
2024-10-27T14:54:33Z,1131,7710,8068,5625,5677,4658
2024-10-27T14:54:40Z,8575,306,3857,8312,4375,3072
2024-10-27T14:56:53Z,6764,4741,784,156,3439,1129
2024-10-27T14:57:23Z,466,7641,7180,776,3457,7334
2024-10-27T14:57:56Z,3185,4555,568,6646,9421,343
